ID,ANO_NACIMIENTO,RAZA,PADRE,MADRE,INTERPARTO
145916,2014,1/4HOL,BR,110708HO,0
145917,2014,1/4HOL,BR,100060HO,0
145919,2014,1/4HOL,BR,090351HO,0
145922,2014,1/4HOL,BR,110579HO,0
145926,2014,1/4HOL,BR,110829HO,0
145928,2014,1/4HOL,BR,110338HO,0
145930,2014,1/4HOL,BR,110367HO,0
145933,2014,1/4HOL,BR,100674HO,0
145935,2014,1/4HOL,BR,110487HO,0
145936,2014,1/4HOL,BR,090007HO,0
145938,2014,1/4HOL,BR,100747HO,0
145939,2014,1/4HOL,BR,110728HO,0
145942,2014,1/4HOL,BR,111054HO,0
145943,2014,1/4HOL,BR,110856HO,0
145949,2014,1/4HOL,BR,100377HO,0
145950,2014,1/4HOL,BR,100215CP,0
145952,2014,1/4HOL,BR,090417HO,0
145953,2014,1/4HOL,BR,110904HO,0
145954,2014,1/4HOL,BR,110562HO,0
145959,2014,1/4HOL,BR,100678HO,0
145960,2014,1/4HOL,BR,110662HO,0
145961,2014,1/4HOL,BR,110519HO,0
145963,2014,1/4HOL,BR,110615HO,0
145965,2014,1/4HOL,BR,110454HO,0
145966,2014,1/4HOL,BR,110065HO,0
145976,2014,1/4HOL,BR,111126HO,0
145978,2014,1/4HOL,BR,090783HO,0
145981,2014,1/4HOL,BR,110342HO,0
145982,2014,1/4HOL,BR,100902HO,0
145985,2014,1/4HOL,BR,100685HO,0
145987,2014,1/4HOL,BR,110609HO,0
150001HO,2015,F1H,HO10346,120632,42824
150002HO,2015,F1H,HO10661,120534,430
150004HO,2015,F1H,HO10360,120187AG,356
150006HO,2015,F1H,HO10360,080668,313
150007HO,2015,F1H,HO10392,121106,308
150008HO,2015,F1H,HO10079,121180,362
150009HO,2015,F1H,HO10392,120002,42808
150011HO,2015,F1H,HO10360,101032,43107
150013HO,2015,F1H,HO10360,120391,399
150016HO,2015,F1H,HO10360,101253,365
150022HO,2015,F1H,HO10360,121104,307
150023HO,2015,F1H,HO10392,101272,42808
150024HO,2015,F1H,HO10360,121123,363
150028HO,2015,F1H,HO10079,100973,315
150030HO,2015,F1H,HO10392,121074,320
150032HO,2015,F1H,HO10079,120434,300
150033HO,2015,F1H,HO10360,100741,356
150034HO,2015,F1H,HO10079,090920,322
150035HO,2015,F1H,HO10079,101366,356
150037HO,2015,F1H,HO10079,080297,336
150038HO,2015,F1H,HO10360,120897,346
150043HO,2015,F1H,HO10360,090403,317
150051HO,2015,F1H,HO10360,090104AG,396
150052HO,2015,F1H,HO10392,101138,357
150056HO,2015,F1H,HO10392,121155,0
150058HO,2015,F1H,HO10661,101097,42813
150060HO,2015,F1H,HO10079,091003,42808
150063HO,2015,F1H,HO10360,120335,42866
150066HO,2015,F1H,HO10079,121210,320
150074HO,2015,F1H,HO10661,120823,348
150075HO,2015,F1H,HO10079,121261,42797
150079HO,2015,F1H,HO10079,100799,331
150081HO,2015,F1H,HO10360,100722,343
150085HO,2015,F1H,HO10360,121065,399
150087HO,2015,F1H,HO10360,120406,329
150091HO,2015,F1H,HO10392,120656,369
150101HO,2015,F1H,HO10079,080960,307
150103HO,2015,F1H,HO10360,100980,341
150105HO,2015,F1H,HO10346,101204,42801
150111HO,2015,F1H,HO10360,101190,293
150126HO,2015,F1H,HO10079,100808,0
150127HO,2015,F1H,HO10360,101071,375
150133HO,2015,F1H,HO10360,121124,43096
150135HO,2015,F1H,HO10360,080324,42797
150136HO,2015,F1H,HO10360,121107,313
150137HO,2015,F1H,HO10079,100821,402
150143HO,2015,F1H,HO10360,101268,397
150154HO,2015,F1H,HO10079,121240,42898
150157HO,2015,F1H,HO10079,121225,311
150159HO,2015,F1H,HO10392,120019,42830
150161HO,2015,F1H,HO10360,101361,42808
150166HO,2015,F1H,HO10360,121183,367
150177HO,2015,F1H,HO10360,030898,323
150186HO,2015,F1H,HO10360,101226,306
150188HO,2015,F1H,HO10079,121197,42799
150212HO,2015,F1H,HO10392,121145,42910
150231HO,2015,F1H,HO10360,121147,338
150235HO,2015,F1H,HO10360,121018,356
150236HO,2015,F1H,HO10360,100654,314
150238HO,2015,F1H,HO10079,100831,325
150240HO,2015,F1H,HO10079,120826,313
150255HO,2015,F1H,HO10079,120066,356
150260HO,2015,F1H,HO10392,120786,42817
150266HO,2015,F1H,HO10392,121036,42801
150267HO,2015,F1H,HO10360,091072,322
150268HO,2015,F1H,HO10360,120013,42836
150271HO,2015,F1H,HO10392,060846,308
150285HO,2015,F1H,HO10360,120821,376
150286HO,2015,F1H,HO10079,101259,313
150289HO,2015,F1H,HO10392,101449,345
150298HO,2015,F1H,HO10360,121154,328
150304HO,2015,F1H,HO10360,100822,43042
150307HO,2015,F1H,HO10392,120010,43081
150308HO,2015,F1H,HO10392,090123,43048
150316HO,2015,F1H,HO10079,031181,479
150322HO,2015,F1H,HO10360,100381AG,43052
150327HO,2015,F1H,HO10769,121192AG,43081
150333HO,2015,F1H,HO10360,081027,43052
150334HO,2015,F1H,HO10360,080322CJ,0
150335HO,2015,F1H,HO09578,040560AG,43084
150336HO,2015,F1H,HO09578,110473,43050
150339HO,2015,F1H,HO10360,040609,43042
150341HO,2015,F1H,HO10360,050342CJ,0
150343HO,2015,F1H,HO10079,050185,43056
150348HO,2015,F1H,HO09578,040343,43044
150352HO,2015,F1H,HO07123,050003,43045
150356HO,2015,F1H,HO07123,030187AG,43109
150357HO,2015,F1H,HO10360,081036AG,43116
150361HO,2015,F1H,HO09578,090620,43042
150362HO,2015,F1H,HO10360,070643AG,43042
150366HO,2015,F1H,HO09578,040068,43071
150367HO,2015,F1H,HO10079,101153,43063
150368HO,2015,F1H,HO09578,110456,43046
150369HO,2015,F1H,HO10360,060009CJ,43038
150370HO,2015,F1H,HO07123,040011,43050
150372HO,2015,F1H,HOL,090856,43101
150373HO,2015,F1H,HO07123,030534,43050
150375HO,2015,F1H,HO09578,040900AG,43040
150377HO,2015,F1H,HO10360,091290,43050
150378HO,2015,F1H,HO10360,060574AG,43078
150380HO,2015,F1H,HO10360,030221,43043
150381HO,2015,F1H,HO07123,050842AG,43096
150385HO,2015,F1H,HO09578,110790AG,43056
150391HO,2015,F1H,HO09578,060247CJ,43042
150395HO,2015,F1H,HO07123,110003,43037
150396HO,2015,F1H,HO09578,030426AG,43098
150398HO,2015,F1H,HO09578,110393,43078
150400HO,2015,F1H,HO07123,070849,43037
150405HO,2015,F1H,HO07123,110749,43042
150407HO,2015,F1H,HO07123,070446,43037
150409HO,2015,F1H,HO07123,071073,43114
150410HO,2015,F1H,HO07123,070361,43027
150413HO,2015,F1H,HO09578,080692,43057
150414HO,2015,F1H,HO07123,090447,43054
150419HO,2015,F1H,HO09578,100553,43048
150421HO,2015,F1H,HO07123,060464AG,43057
150422HO,2015,F1H,HO07123,070388AG,43037
150424HO,2015,F1H,HO09578,080341,43052
150428HO,2015,F1H,HO07123,080700,43073
150431HO,2015,F1H,HO07965,091115,43057
150433HO,2015,F1H,HO10360,090615,43056
150434HO,2015,F1H,HO07123,110535,43030
150439HO,2015,F1H,HO09578,050549,43039
150446HO,2015,F1H,HO07965,090886,43070
150447HO,2015,F1H,HO07123,090563,43058
150451HO,2015,F1H,HO09578,050266,43045
150454HO,2015,F1H,HO07123,080483,43040
150459HO,2015,F1H,HO07965,110552,0
150466HO,2015,F1H,HO10360,080645,43058
150467HO,2015,F1H,HO09578,071040AG,43133
150469HO,2015,F1H,HO07123,060433,43071
150471HO,2015,F1H,HO07123,111014,43133
150473HO,2015,F1H,HO09578,091006,43037
150481HO,2015,F1H,HO09578,080139CJ,43056
150483HO,2015,F1H,HO09578,070908,43058
150490HO,2015,F1H,HO10360,020875AG,43105
150492HO,2015,F1H,HO07123,010859AG,43043
150493HO,2015,F1H,HO07123,090616,43056
150494HO,2015,F1H,HO07123,090956AG,43056
150495HO,2015,F1H,HO07123,040784AG,43033
150496HO,2015,F1H,HO07123,080935,0
150501HO,2015,F1H,HO09578,090878,43040
150502HO,2015,F1H,HO07123,090712AG,43096
150503HO,2015,F1H,HO09930,040862,43045
150504HO,2015,F1H,HO07123,091325,43049
150510HO,2015,F1H,HO07123,050418,0
150511HO,2015,F1H,HO07123,110470,43058
150515HO,2015,F1H,HO09578,050175AG,43050
150518HO,2015,F1H,HO07123,090872,43052
150519HO,2015,F1H,HO09578,080534,0
150523HO,2015,F1H,HO07123,091259,43056
150525HO,2015,F1H,HO09930,090899,43068
150528HO,2015,F1H,HO07123,110935,43039
150531HO,2015,F1H,HO09578,090658,43053
150533HO,2015,F1H,HO07123,080763,43044
150534HO,2015,F1H,HO07123,100515,43033
150535HO,2015,F1H,HO07123,091386,43056
150538HO,2015,F1H,HO07123,040737AG,43037
150540HO,2015,F1H,HO09578,091061,43045
150541HO,2015,F1H,HO07965,080283AG,43053
150545HO,2015,F1H,HO07965,070811,336
150547HO,2015,F1H,HO07965,070353,43092
150549HO,2015,F1H,HO09578,010595,43032
150552HO,2015,F1H,HO07123,101082,43045
150554HO,2015,F1H,HO09930,081045AG,0
150559HO,2015,F1H,HO10079,040272,43043
150571HO,2015,F1H,HO07123,050876,43041
150581HO,2015,F1H,HO09930,070344,43040
150583HO,2015,F1H,HO07123,091396,43103
150588HO,2015,F1H,HO07965,100390AG,43129
150590HO,2015,F1H,HO09930,090192,43087
150601HO,2015,F1H,HO09578,091265,43044
150602HO,2015,F1H,HO07123,080045,43050
150603HO,2015,F1H,HO09930,071089AG,43054
150604HO,2015,F1H,HO09930,080622,0
150605HO,2015,F1H,HO07123,091368,43047
150611HO,2015,F1H,HO09578,030449,43051
150627HO,2015,F1H,HO07965,080375,43042
150631HO,2015,F1H,HO09930,050176AG,0
150633HO,2015,F1H,HO07123,071007,43079
150634HO,2015,F1H,HO09930,091151,43046
150635HO,2015,F1H,HO07965,000178,43125
150636HO,2015,F1H,HO07123,090555,43051
150640HO,2015,F1H,HO09703,080376,43089
150644HO,2015,F1H,HO09703,090375,43026
150646HO,2015,F1H,HO09703,090538AG,43038
150647HO,2015,F1H,HO09703,080507,43042
150649HO,2015,F1H,HO07123,080533,43092
150652HO,2015,F1H,HO09703,080326,43120
150658HO,2015,F1H,HO09930,070806,43045
150666HO,2015,F1H,HO07965,050629AG,43105
150668HO,2015,F1H,HO07965,101237AG,43048
150670HO,2015,F1H,HO07123,090316,0
150672HO,2015,F1H,HO07965,110767,43044
150683HO,2015,F1H,HO09578,080532,43058
150686HO,2015,F1H,HO09703,100963,43053
150688HO,2015,F1H,HO09578,080947AG,43056
150690HO,2015,F1H,HO09930,101195,43032
150691HO,2015,F1H,HO07965,070116CJ,43077
150701HO,2015,F1H,HO07965,100801,43112
150719HO,2015,F1H,HO09703,070428,43071
150725HO,2015,F1H,HO09703,091095,43040
150730HO,2015,F1H,HO02509,080375CJ,43120
150736HO,2015,F1H,HO09703,101052,43050
150744HO,2015,F1H,HO09703,080876,43050
150746HO,2015,F1H,HO07965,050237AG,43066
150749HO,2015,F1H,HO07965,090382,43044
150761HO,2015,F1H,HO09930,101279,43043
150780HO,2015,F1H,HO09703,040291,43045
150802HO,2015,F1H,HO07965,091357,0
150803HO,2015,F1H,HO09703,110512,43046
150811HO,2015,F1H,HO09703,020275AG,43105
150812HO,2015,F1H,HO09703,020551AG,43049
150813HO,2015,F1H,HO09703,090116CJ,43087
150828HO,2015,F1H,HO09703,101380,43105
151004MA,2015,F1H,HO9441,102400MA,310
151005,2015,1/4HOL,BR,110522HO,0
151005MA,2015,F1H,HO5841,110227MA,43067
151006MA,2015,F1H,HO5841,110423MA,341
151007MA,2015,F1H,HO5841,102519MA,43052
151008MA,2015,F1H,HO5156,103078MA,311
151010MA,2015,F1H,HO0197,093635MA,356
151011MA,2015,F1H,HO7763,100206MA,42799
151014MA,2015,F1H,HO7763,092787MA,0
151019MA,2015,F1H,HO5841,088546MA,43043
151020MA,2015,F1H,HO5841,070581MA,43068
151021MA,2015,F1H,HO4754,103244MA,42808
151022MA,2015,F1H,HO0197,093598MA,366
151023MA,2015,F1H,HO5841,092092MA,292
151024MA,2015,F1H,HO7763,092055MA,320
151025MA,2015,F1H,HO5841,103446MA,517
151026MA,2015,F1H,HO0197,080066MA,43028
151027MA,2015,F1H,HO0197,102406MA,319
151028MA,2015,F1H,HO0197,092197MA,407
151032MA,2015,F1H,HO9441,083322MA,313
151034MA,2015,F1H,HO5841,082404MA,43066
151035MA,2015,F1H,HO5841,090002MA,351
151040MA,2015,F1H,HO5156,103194MA,42868
151045MA,2015,F1H,HO5841,092286MA,374
151046MA,2015,F1H,HO4754,103143MA,328
151048MA,2015,F1H,HO5841,102731MA,332
151050MA,2015,F1H,HO5156,088605MA,331
151052MA,2015,F1H,HO5841,103804MA,42789
151053MA,2015,F1H,HO5841,101021MA,42695
151060MA,2015,F1H,HO5841,100250MA,43125
151065MA,2015,F1H,HO7763,103700MA,42851
151068MA,2015,F1H,HO5841,099264MA,43050
151071MA,2015,F1H,HO5841,092841MA,323
151072MA,2015,F1H,HO9441,103066MA,43043
151074MA,2015,F1H,HO5841,102004MA,346
151082MA,2015,F1H,HO5841,082361MA,302
151084MA,2015,F1H,HO5841,102852MA,316
151086MA,2015,F1H,HO5841,102986MA,42656
151088MA,2015,F1H,HO0197,110918MA,42801
151092MA,2015,F1H,HO5841,060637MA,312
151093MA,2015,F1H,HO9441,111444MA,335
151099MA,2015,F1H,HO0197,092690MA,308
151101MA,2015,F1H,HO9441,092875MA,42884
151103MA,2015,F1H,HO0660,100253MA,327
151107MA,2015,F1H,HO7763,103371MA,307
151109MA,2015,F1H,HO0197,099205MA,43049
151112MA,2015,F1H,HO7763,100277MA,378
151117MA,2015,F1H,HO0197,110615MA,338
151121MA,2015,F1H,HO0197,081107MA,320
151123MA,2015,F1H,HO9441,100236MA,42806
151129MA,2015,F1H,HO5841,092143MA,42884
151130MA,2015,F1H,HO4754,100252MA,0
151131MA,2015,F1H,HO4754,083277MA,330
151134MA,2015,F1H,HO9441,092772MA,343
151138MA,2015,F1H,HO5156,103175MA,444
151143MA,2015,F1H,HO5156,111025MA,0
151145MA,2015,F1H,HO4754,000609MA,313
151146MA,2015,F1H,HO4754,092073MA,43100
151149MA,2015,F1H,HO0197,065487MA,42799
151152MA,2015,F1H,HO0197,090002MA,323
151155MA,2015,F1H,HO4754,103188MA,43052
151160MA,2015,F1H,HO5156,102188MA,361
151164MA,2015,F1H,HO9441,093618MA,43079
151166MA,2015,F1H,HO0197,092631MA,42821
151168MA,2015,F1H,HO4754,102889MA,43080
151169MA,2015,F1H,HO0197,103200MA,42833
151170MA,2015,F1H,HO4754,093816MA,0
151171MA,2015,F1H,HO5156,103263MA,297
151173MA,2015,F1H,HO4754,102449MA,42830
151179MA,2015,F1H,HO0197,102932MA,43078
151180MA,2015,F1H,HO4754,100208MA,43042
151181MA,2015,F1H,HO5841,088321MA,43026
151182MA,2015,F1H,HO5841,103502MA,43050
151183MA,2015,F1H,HO5841,101202MA,307
151188MA,2015,F1H,HO9441,092498MA,43042
151191MA,2015,F1H,HO0197,092770MA,314
151194MA,2015,F1H,HO5841,103085MA,43050
151202MA,2015,F1H,HO5841,082405MA,403
151203MA,2015,F1H,HO0197,111524MA,342
151206MA,2015,F1H,HO7763,100240MA,42801
151217MA,2015,F1H,HO4754,103818MA,43139
151221MA,2015,F1H,HO4754,111550MA,43037
151222MA,2015,F1H,HO9441,103901MA,318
151227MA,2015,F1H,HO5841,020557MA,326
151232MA,2015,F1H,HO5841,100004MA,321
151233MA,2015,F1H,HO4754,100153MA,43037
151234MA,2015,F1H,HO5841,103085MA,43045
151235MA,2015,F1H,HO4754,090016MA,43037
151237MA,2015,F1H,HO5841,103213MA,43074
151241MA,2015,F1H,HO0197,082838MA,43042
151245MA,2015,F1H,HO5841,100248MA,520
151250MA,2015,F1H,HO5841,111397MA,43062
151255MA,2015,F1H,HO5841,102991MA,43046
151287MA,2015,F1H,HO4754,092577MA,43038
151291MA,2015,F1H,HO4754,110586MA,43043
151292MA,2015,F1H,HO4754,100211MA,43059
151296MA,2015,F1H,HO5841,070989MA,43050
151297MA,2015,F1H,HO5841,090929MA,383
151299MA,2015,F1H,HO4754,020336MA,0
151300MA,2015,F1H,HO5841,102916MA,43044
151304MA,2015,F1H,HO5841,102997MA,43096
151305MA,2015,F1H,HO5841,110579MA,43051
151307MA,2015,F1H,HO5156,102841MA,43053
151311MA,2015,F1H,HO5841,092561MA,43099
151315MA,2015,F1H,HO5841,092231MA,43030
151322MA,2015,F1H,HO5841,081882MA,43042
151330MA,2015,F1H,HO5841,080279MA,43043
151341MA,2015,F1H,HO5156,092531MA,43052
151369MA,2015,F1H,HO4754,100244MA,42900
151377MA,2015,F1H,HO5841,100209MA,43042
151387MA,2015,F1H,HO4754,102181MA,43038
151422MA,2015,F1H,HO4754,111320MA,43094
151426MA,2015,F1H,HO4754,100249MA,43038
151470MA,2015,F1H,HO4754,110619MA,43043
153011MA,2015,F1H,HO0197,093194MA,333
153014MA,2015,F1H,HO5841,099002MA,322
153047MA,2015,F1H,HO5841,125042MA,334
153311MA,2015,F1H,HO0197,082737MA,43042
153313MA,2015,F1H,HO4754,077123MA,42679
153315MA,2015,F1H,HO0197,051120MA,43073
153317MA,2015,F1H,HO5841,102843MA,324
155001F2,2014,F2HOL,F1HOL,,43057
155003,2014,1/4HOL,BR,110883HO,0
155006,2014,1/4HOL,BR,099057CP,0
155007,2014,1/4HOL,BR,111124HO,0
155010,2014,1/4HOL,BR,110417HO,0
1550103,2014,1/4HOL,BR,120588HO,0
1550107,2014,1/4HOL,BR,110986HO,0
155011,2014,1/4HOL,BR,110287HO,0
1550111,2014,1/4HOL,BR,110949HO,0
155013,2014,1/4HOL,BR,111019HO,0
155014,2014,1/4HOL,BR,090159HO,0
155016,2014,1/4HOL,BR,110926HO,0
155020,2014,1/4HOL,BR,110075HO,0
155021,2014,1/4HOL,BR,110520HO,0
155023,2014,1/4HOL,BR,110810HO,0
155025,2014,1/4HOL,BR,100955HO,0
155026,2014,1/4HOL,BR,110179HO,0
155035,2014,1/4HOL,BR,100661HO,0
155038,2014,1/4HOL,BR,100200HO,0
155042,2014,1/4HOL,BR,110426HO,0
155048,2014,1/4HOL,BR,111029HO,0
155049,2014,1/4HOL,BR,100530HO,0
155051,2014,1/4HOL,BR,120188HO,0
155052,2014,1/4HOL,BR,120009CA,0
155058,2014,1/4HOL,BR,110842HO,0
155062,2014,1/4HOL,BR,090457HO,0
155066,2014,1/4HOL,BR,100232HO,0
155074,2014,1/4HOL,BR,100370HO,0
155075,2014,1/4HOL,BR,110737HO,0
155076,2014,1/4HOL,BR,090455HO,0
155076AP,2015,F1H,,,43128
155085,2014,1/4HOL,BR,110613HO,0
155087,2014,1/4HOL,BR,100094HO,0
155088,2014,1/4HOL,BR,110554HO,0
155090,2014,1/4HOL,BR,110442HO,0
155091,2014,1/4HOL,BR,100076HO,0
155092,2014,1/4HOL,BR,100099HO,0
155093,2014,1/4HOL,BR,120047HO,0
155094,2014,1/4HOL,BR,120757HO,0
155095,2014,1/4HOL,BR,120198HO,0
1551000,2015,1/4HOL,BR,090741HO,0
1551002,2015,1/4HOL,BR,120757HO,0
1551003,2015,1/4HOL,BR,090007HO,0
1551007,2015,1/4HOL,BR,100621HO,0
1551008,2015,1/4HOL,BR,120029HO,0
1551010,2015,1/4HOL,BR,111024HO,0
155104,2014,1/4HOL,BR,110658HO,0
155114,2014,1/4HOL,BR,100129HO,0
155115,2014,1/4HOL,BR,110358HO,0
155116,2014,1/4HOL,BR,100669HO,0
155118,2014,1/4HOL,BR,100551HO,0
155121,2014,1/4HOL,BR,090060HO,0
155124,2014,1/4HOL,BR,120077HO,0
155127,2014,1/4HOL,BR,120528HO,0
155128,2014,1/4HOL,BR,120480HO,0
155129,2014,1/4HOL,BR,080192,0
155130,2014,1/4HOL,BR,100430HO,0
155134,2014,1/4HOL,BR,110614HO,0
155135,2014,1/4HOL,BR,120023HO,0
155136,2014,1/4HOL,BR,090162HO,0
155138,2014,1/4HOL,BR,120958HO,0
155139,2014,1/4HOL,BR,100497HO,0
155143,2014,1/4HOL,BR,120493HO,0
155147,2014,1/4HOL,BR,110205HO,0
155149,2014,1/4HOL,BR,110533HO,0
155150,2014,1/4HOL,BR,111005HO,0
155152,2014,1/4HOL,BR,111068HO,0
155156,2014,1/4HOL,BR,120559HO,0
155157,2014,1/4HOL,BR,120084HO,0
155158,2014,1/4HOL,BR,100744HO,0
155163,2014,1/4HOL,BR,100001HO,0
155164,2014,1/4HOL,BR,090206HO,0
155165,2014,1/4HOL,BR,120517HO,0
155167,2014,1/4HOL,BR,110832HO,0
155168,2014,1/4HOL,BR,110832HO,0
155169,2014,1/4HOL,BR,110691HO,0
155170,2014,1/4HOL,BR,110382HO,0
155173,2014,1/4HOL,BR,120451HO,0
155175,2014,1/4HOL,BR,120748HO,0
155177,2014,1/4HOL,BR,100033HO,0
155182,2014,1/4HOL,BR,120037HO,0
155183,2014,1/4HOL,BR,120374HO,0
155185,2014,1/4HOL,BR,120891HO,0
155187,2014,1/4HOL,BR,090825HO,0
155188,2014,1/4HOL,BR,110770HO,0
155189,2014,1/4HOL,BR,110775HO,0
155190,2014,1/4HOL,BR,120527HO,0
155192,2014,1/4HOL,BR,120626HO,0
155193,2014,1/4HOL,BR,120442HO,0
155199,2014,1/4HOL,BR,100104HO,0
155200,2014,1/4HOL,BR,120072HO,0
155201,2014,1/4HOL,BR,120597HO,0
155205,2014,1/4HOL,BR,120649HO,0
155208,2014,1/4HOL,BR,120923HO,0
155210,2014,1/4HOL,BR,100085HO,0
155213,2014,1/4HOL,BR,110813HO,0
155214,2014,1/4HOL,BR,080175,0
155215,2014,1/4HOL,BR,120150HO,0
155216,2014,1/4HOL,BR,120045HO,0
155218AP,2015,F1H,,,43144
155219,2014,1/4HOL,BR,090017HO,0
155221,2014,1/4HOL,BR,100441HO,0
155223,2014,1/4HOL,BR,090462HO,0
155225,2014,1/4HOL,BR,120803HO,0
155227,2014,1/4HOL,BR,111031HO,0
155228,2014,1/4HOL,BR,090177HO,0
155230,2014,1/4HOL,BR,120613HO,0
155235,2014,1/4HOL,BR,090454HO,0
155238,2014,1/4HOL,BR,120139HO,0
155239,2014,1/4HOL,BR,120457HO,0
155241,2014,1/4HOL,BR,120576HO,0
155242,2014,1/4HOL,BR,120679HO,0
155243,2014,1/4HOL,BR,111024HO,0
155244,2014,1/4HOL,BR,100671HO,0
155245,2014,1/4HOL,BR,120794HO,0
155248,2014,1/4HOL,BR,110877HO,0
155249,2014,1/4HOL,BR,090101HO,0
155251,2014,1/4HOL,BR,090006CP,0
155253,2014,1/4HOL,BR,120418HO,0
155258,2014,1/4HOL,BR,120887HO,0
155260,2014,1/4HOL,BR,100051CP,0
155262,2014,1/4HOL,BR,120918HO,0
155267,2014,1/4HOL,BR,090036HO,0
155269,2014,1/4HOL,BR,120609HO,0
155271,2014,1/4HOL,BR,120521HO,0
155272,2014,1/4HOL,BR,120701HO,0
155273,2014,1/4HOL,BR,120579HO,0
155274,2014,1/4HOL,BR,120847HO,0
155275,2014,1/4HOL,BR,120768HO,0
155276,2014,1/4HOL,BR,120804HO,0
155277,2014,1/4HOL,BR,110424HO,0
155278,2014,1/4HOL,BR,110814HO,0
155281,2014,1/4HOL,BR,120118HO,0
155285,2014,1/4HOL,BR,120031HO,0
155289,2014,1/4HOL,BR,110664HO,0
155292,2014,1/4HOL,BR,120523HO,0
155298,2014,1/4HOL,BR,120915HO,0
155300,2014,1/4HOL,BR,090106HO,0
155303,2014,1/4HOL,BR,120067HO,0
155304,2014,1/4HOL,BR,120723HO,0
155305,2014,1/4HOL,BR,120006CA,0
155306,2014,1/4HOL,BR,120228HO,0
155308,2014,1/4HOL,BR,100202HO,0
155312,2014,1/4HOL,BR,120413HO,0
155314,2014,1/4HOL,BR,110894HO,0
155317,2014,1/4HOL,BR,110439HO,0
155318,2014,1/4HOL,BR,120007CA,0
155320,2014,1/4HOL,BR,120514HO,0
155323,2014,1/4HOL,BR,120643HO,0
155325,2014,1/4HOL,BR,120708HO,0
155327,2014,1/4HOL,BR,100498HO,0
155329,2014,1/4HOL,BR,088218SD,0
155333,2014,1/4HOL,BR,120469HO,0
155334,2014,1/4HOL,BR,110154HO,0
155341,2014,1/4HOL,BR,120546HO,0
155345,2014,1/4HOL,BR,120041HO,0
155348,2014,1/4HOL,BR,100948HO,0
155351,2014,1/4HOL,BR,120591HO,0
155365,2014,1/4HOL,BR,120179HO,0
155368,2014,1/4HOL,BR,120924HO,0
155372,2014,1/4HOL,BR,120058HO,0
155376,2014,1/4HOL,BR,100160HO,0
155389,2014,1/4HOL,BR,110003CA,0
155393,2014,1/4HOL,BR,120853HO,0
155397,2014,1/4HOL,BR,120829HO,0
155398,2014,1/4HOL,BR,100539HO,0
155399,2014,1/4HOL,BR,120024HO,0
155402,2014,1/4HOL,BR,100328HO,0
155403,2014,1/4HOL,BR,100626HO,0
155404,2014,1/4HOL,BR,120057HO,0
155408,2014,1/4HOL,BR,120039HO,0
155409,2014,1/4HOL,BR,090218HO,0
155411,2014,1/4HOL,BR,120018HO,0
155415,2014,1/4HOL,BR,099235CP,0
155417,2014,1/4HOL,BR,090386HO,0
155419,2014,1/4HOL,BR,120502HO,0
155422,2014,1/4HOL,BR,080069,0
155424,2014,1/4HOL,BR,090097HO,0
155425,2014,1/4HOL,BR,120712BA,0
155428,2014,1/4HOL,BR,100889HO,0
155430,2014,1/4HOL,BR,110971HO,0
155432,2014,1/4HOL,BR,120004CA,0
171344MA,2016,F1H,HO3605,125004,0
171350MA,2016,F1H,HO06152,124702,0
171353MA,2016,F1H,HO06152,084007,0
171354MA,2016,F1H,HO06152,103042,0
171361MA,2016,F1H,HO3605,093214,0
171362MA,2016,F1H,HO5841,103257,0
171367MA,2016,F1H,HO03659,110961,0
171377MA,2016,F1H,HO03659,110619,0
171390MA,2016,F1H,HO3605,102731,0
171409MA,2016,F1H,HO06152,124152,0
171410MA,2016,F1H,HO3605,092694,0
171412MA,2016,F1H,HO3605,137895,0
171421MA,2016,F1H,HO5841,132211,0
171429MA,2016,F1H,HO3605,111029,0
171430MA,2016,F1H,HO03659,111016,0
171437MA,2016,F1H,HO05156,137377,0
171439MA,2016,F1H,HO03659,124813,0
171440MA,2016,F1H,HO03659,110974,0
171441MA,2016,F1H,HO03659,103946,0
171442MA,2016,F1H,HO05156,102961,0
171457MA,2016,F1H,HO06152,093295,0
171458MA,2016,F1H,HO03659,100982,0
171461MA,2016,F1H,HO3713,102860,0
171463MA,2016,F1H,HO03659,108802,0
171470MA,2016,F1H,HO03659,111143,0
171473MA,2016,F1H,HO05156,124611,0
171475MA,2016,F1H,HO05156,137253,0
171476MA,2016,F1H,HO3605,100337,0
171481MA,2016,F1H,HO03659,137527,0
171492MA,2016,F1H,HO3713,111196,0
171493MA,2016,F1H,HO05156,111563,0
171499MA,2016,F1H,HO06152,110826,0
171501MA,2016,F1H,HO05156,124206,0
171511MA,2016,F1H,HO06152,092764,0
171513MA,2016,F1H,HO06152,110464,0
171515MA,2016,F1H,HO3559,111061,0
171517MA,2016,F1H,HO3605,110837,0
171518MA,2016,F1H,HO05156,124745,0
171526MA,2016,F1H,HO3605,111106,0
171528MA,2016,F1H,HO03659,100123,0
171529MA,2016,F1H,HO3713,093342,0
171533MA,2016,F1H,HO3713,137587,0
171542MA,2016,F1H,HO05156,130122,0
171550MA,2016,F1H,HO06152,110304,0
171553MA,2016,F1H,HO05156,137035,0
171558MA,2016,F1H,HO3713,138031,0
171559MA,2016,F1H,HO06152,138100,0
171644MA,2016,F1H,HO3605,138044,0
171991MA,2016,F1H,HO06152,110402,0
171998MA,2016,F1H,HO3605,111028,0
175001F2,2016,F2HOL,F1HOL,,0
